sample	recordWallMs	recordCpuMs	finishAndCleanupMs
335	0.090760946	0.090912000	0.010780096
336	0.090389967	0.090541000	0.010920763
337	0.088866949	0.089008000	0.010118961
338	0.100950003	0.101111000	0.012964964
339	0.092593908	0.092745000	0.010620117
340	0.091012001	0.091163000	0.011161089
341	0.094126940	0.094258000	0.012001991
342	0.091882944	0.092024000	0.011531115
343	0.092935085	0.093086000	0.011372089
344	0.093635798	0.093787000	0.011370897
345	0.091232061	0.091402000	0.012143135
346	0.090379953	0.090521000	0.010870934
347	0.098805904	0.098957000	0.011963129
348	0.092163086	0.092314000	0.010969877
349	0.091712952	0.091853000	0.011121035
350	0.091012001	0.091172000	0.011151075
351	0.089438200	0.089589000	0.010539055
352	0.091181993	0.091323000	0.010881186
353	0.091752052	0.091904000	0.010870218
354	0.090620995	0.090762000	0.010860920
355	0.089699030	0.089840000	0.010349989
356	0.092123032	0.092275000	0.010619879
357	0.095560074	0.095700000	0.011080980
358	0.091331959	0.091483000	0.011101007
359	0.090901136	0.091053000	0.010971069
360	0.088246107	0.088377000	0.011712074
361	0.091442108	0.091593000	0.011312008
362	0.090710878	0.090862000	0.011000872
363	0.092062950	0.092204000	0.011412144
364	0.090100050	0.090241000	0.010388851
365	0.091974020	0.092114000	0.010519981
366	0.092072964	0.092214000	0.010821104
367	0.096201181	0.096363000	0.011111021
368	0.089808941	0.089981000	0.010529995
369	0.092443943	0.092595000	0.010750055
370	0.092293978	0.092435000	0.010600090
371	0.091491938	0.091643000	0.011111021
372	0.091482878	0.091623000	0.010910988
373	0.090580940	0.090731000	0.010781050
374	0.093855858	0.094007000	0.011130810
375	0.094296932	0.094439000	0.011361122
376	0.093346119	0.093487000	0.012042999
377	0.090140104	0.090290000	0.011210918
378	0.091150999	0.091292000	0.010699987
379	0.092243910	0.092385000	0.010710001
380	0.091101885	0.091253000	0.010770082
381	0.091732979	0.091874000	0.011150837
382	0.089428186	0.089589000	0.010209084
383	0.092184067	0.092335000	0.010819912
384	0.091301918	0.091453000	0.010761023
385	0.090159893	0.090301000	0.010971069
386	0.095679998	0.095831000	0.010318995
387	0.090681076	0.090821000	0.010400057
388	0.090160131	0.090301000	0.010590076
389	0.090199947	0.090360000	0.010790110
390	0.090350866	0.090501000	0.011181116
391	0.088445902	0.088598000	0.010329008
392	0.089438915	0.089579000	0.011310816
393	0.089699030	0.089839000	0.011581898
394	0.089287996	0.089440000	0.010900021
395	0.088717222	0.088868000	0.010308981
396	0.104146004	0.104297000	0.010960817
397	0.090531111	0.090671000	0.010699987
398	0.090250015	0.090391000	0.010861158
399	0.089046955	0.089208000	0.010057926
400	0.090569973	0.090712000	0.010298967
401	0.090559959	0.090712000	0.010590076
402	0.090040207	0.090180000	0.010840893
403	0.090059996	0.090210000	0.011000872
404	0.088727951	0.088868000	0.010288954
405	0.090359926	0.090501000	0.010429144
406	0.096101046	0.096352000	0.010951042
407	0.090730906	0.090882000	0.012293100
408	0.092644930	0.092795000	0.015338898
409	0.090279818	0.090421000	0.011472225
410	0.090290070	0.090441000	0.010570049
411	0.090379953	0.090541000	0.010801077
412	0.089718819	0.089870000	0.010980844
413	0.088465929	0.088628000	0.010289192
414	0.090701103	0.090862000	0.010519981
