sample	recordWallMs	recordCpuMs	finishAndCleanupMs
186	0.095730066	0.095882000	0.011030912
187	0.096282005	0.096433000	0.010399818
188	0.102031946	0.102183000	0.010499954
189	0.116067886	0.116210000	0.011080980
190	0.096471786	0.096623000	0.010970831
191	0.095830917	0.095971000	0.010289907
192	0.097903967	0.098046000	0.010400057
193	0.097934008	0.098086000	0.010610104
194	0.097063065	0.097214000	0.010710001
195	0.095600128	0.095741000	0.010499954
196	0.098825932	0.098977000	0.010360003
197	0.097724199	0.097865000	0.010550022
198	0.116399050	0.104798000	0.010961056
199	0.095690012	0.095861000	0.011070013
200	0.094287872	0.094429000	0.010189056
201	0.097543955	0.097695000	0.010349989
202	0.098234892	0.098376000	0.010679960
203	0.097182989	0.097344000	0.010910988
204	0.094527960	0.094679000	0.010128975
205	0.096582174	0.096733000	0.010399818
206	0.097433090	0.097585000	0.010640860
207	0.100849867	0.101001000	0.011021137
208	0.097393036	0.097535000	0.011611938
209	0.095771074	0.095902000	0.010308981
210	0.097234011	0.097384000	0.010479927
211	0.097444057	0.097594000	0.010751009
212	0.096793175	0.096953000	0.010849953
213	0.095861197	0.096002000	0.010870934
214	0.098625183	0.098777000	0.010560036
215	0.098916054	0.099047000	0.011361837
216	0.099847794	0.099999000	0.010920048
217	0.096180916	0.096313000	0.011200905
218	0.095690012	0.095831000	0.010519981
219	0.098355055	0.098506000	0.010649920
220	0.098164797	0.098306000	0.010769844
221	0.098175049	0.098306000	0.010849953
222	0.095721006	0.095862000	0.011020899
223	0.098114014	0.098266000	0.010550022
224	0.098495960	0.098637000	0.010679960
225	0.137358904	0.137500000	0.011342049
226	0.094768047	0.094910000	0.010118961
227	0.096251011	0.096392000	0.010380030
228	0.097764015	0.097905000	0.010640144
229	0.097573996	0.097724000	0.010900974
230	0.097282887	0.097424000	0.010961056
231	0.096230984	0.096372000	0.010310173
232	0.097624063	0.097764000	0.010560036
233	0.097483158	0.097635000	0.010670900
234	0.099177122	0.099328000	0.010920048
235	0.094697952	0.094839000	0.010138988
236	0.096832037	0.096974000	0.010390043
237	0.101050138	0.101182000	0.010710001
238	0.097062111	0.097214000	0.010699987
239	0.097964048	0.098126000	0.010939837
240	0.094307899	0.094459000	0.010839939
241	0.097653866	0.097795000	0.010599852
242	0.098054886	0.098186000	0.010679960
243	0.100650072	0.100800000	0.011090994
244	0.096683025	0.096813000	0.010169029
245	0.099317074	0.099478000	0.011761904
246	0.096120834	0.096262000	0.010569811
247	0.097893953	0.098045000	0.010801077
248	0.097553968	0.097694000	0.011050940
249	0.096091032	0.096222000	0.010319948
250	0.097483158	0.097634000	0.010560036
251	0.096482038	0.096633000	0.010751009
252	0.098845959	0.098987000	0.011101007
253	0.096120834	0.096272000	0.010299921
254	0.096201181	0.096342000	0.011471987
255	0.096291065	0.096443000	0.010560036
256	0.096351862	0.096512000	0.010739803
257	0.094799042	0.094950000	0.010028839
258	0.097823858	0.097995000	0.010310173
259	0.097522974	0.097655000	0.010849953
260	0.097844124	0.097996000	0.010720968
261	0.096421003	0.096562000	0.013335943
262	0.095360041	0.095510000	0.010529995
263	0.096762180	0.096913000	0.010809898
264	0.096641779	0.096773000	0.010589838
265	0.095981121	0.096121000	0.010790825
266	0.094867945	0.095019000	0.010318995
267	0.098084927	0.098236000	0.010309935
268	0.096071005	0.096212000	0.010649920
269	0.096671820	0.096813000	0.010830164
270	0.097924948	0.098066000	0.011160851
271	0.098105192	0.098246000	0.010380030
272	0.096982002	0.097134000	0.011461020
273	0.097404003	0.097545000	0.010910034
274	0.098155022	0.098296000	0.010971069
275	0.095159054	0.095310000	0.010248899
276	0.097522974	0.097675000	0.010439157
277	0.097724199	0.097865000	0.011281967
278	0.097463131	0.097604000	0.010900974
279	0.097864151	0.097995000	0.011060953
280	0.098526001	0.098677000	0.010449886
281	0.098664999	0.098807000	0.010488987
282	0.096792936	0.096933000	0.010750055
283	0.098105192	0.098256000	0.011060953
284	0.096421003	0.096572000	0.010218859
285	0.098474979	0.098617000	0.010439157
286	0.097383022	0.097514000	0.011201143
287	0.095629930	0.095781000	0.010810852
288	0.095080137	0.095230000	0.010068893
289	0.099406958	0.099559000	0.010329962
290	0.098194838	0.098336000	0.010600090
291	0.096211195	0.096352000	0.010710001
292	0.097112894	0.097254000	0.010949850
293	0.096341848	0.096492000	0.010259151
294	0.098075151	0.098215000	0.010430098
295	0.096071005	0.096212000	0.011430979
296	0.095791101	0.095942000	0.010921001
297	0.095809937	0.095942000	0.010229111
298	0.100699902	0.100851000	0.010469913
