sample	recordWallMs	recordCpuMs	finishAndCleanupMs
406	0.030486822	0.030628000	0.004097939
407	0.029805899	0.029936000	0.004078150
408	0.031419039	0.031560000	0.005079985
409	0.032962084	0.033113000	0.004218102
410	0.030798197	0.030939000	0.004107952
411	0.030848980	0.030979000	0.004427910
412	0.030918121	0.031059000	0.004378080
413	0.032390833	0.032532000	0.004599094
414	0.030938864	0.031089000	0.004038095
415	0.030286789	0.030418000	0.004267931
416	0.030046940	0.030207000	0.008887053
417	0.030447006	0.030598000	0.004216909
418	0.030557871	0.030698000	0.004217863
419	0.036278009	0.036429000	0.004328966
420	0.030467033	0.030598000	0.004389048
